releasedate,price,duration_in_minutes,rating_stars_out_of_5,total_rating
2006-07-20,468.0,156,4.0,5
2022-02-28,105.0,25,0.0,0
2017-01-01,412.0,702,4.0,7
2021-08-18,1012.0,326,3.5,6
2021-08-05,888.0,836,5.0,4
2017-05-09,1005.0,537,5.0,14
2010-12-29,683.0,444,4.0,5
2022-03-31,568.0,261,0.0,0
2022-04-04,866.0,422,0.0,0
2012-05-01,1633.0,1456,4.5,2
2007-07-16,398.0,175,4.5,62
2022-03-22,1005.0,470,0.0,0
2021-07-06,937.0,609,4.5,2
2022-02-01,879.0,329,0.0,0
2022-01-25,866.0,490,4.0,1
2021-09-02,888.0,685,0.0,0
2021-08-07,469.0,328,5.0,3
2012-07-12,836.0,763,5.0,2
2006-08-10,468.0,175,4.0,3
2019-11-28,1093.0,983,4.5,3
2021-12-21,281.0,232,0.0,0
2014-11-10,417.0,123,4.0,4
2006-07-20,468.0,162,4.5,3
2022-03-30,434.0,162,0.0,0
2000-10-20,333.0,150,3.0,1
2021-09-21,1055.0,905,0.0,0
2021-03-30,1005.0,592,0.0,0
2021-11-09,1005.0,629,0.0,0
2021-09-07,586.0,529,0.0,0
2020-12-09,1519.0,536,5.0,2
2020-01-30,888.0,425,5.0,2
2020-07-13,1340.0,2314,0.0,0
2022-02-15,984.0,673,0.0,0
2018-11-06,703.0,491,4.5,15
2019-10-08,1005.0,673,4.5,3
2021-09-21,1005.0,640,0.0,0
2019-03-19,820.0,1260,5.0,1
2021-07-27,585.0,478,0.0,0
2018-07-23,501.0,246,4.0,1
2021-06-02,500.0,340,4.5,3
2008-01-09,468.0,280,3.5,4
2022-02-15,164.0,917,0.0,0
2015-08-06,615.0,280,4.0,7
2021-12-15,234.0,21,0.0,0
2021-11-23,770.0,701,0.0,0
2022-03-11,105.0,25,0.0,0
2019-12-05,1093.0,1009,4.5,7
2022-02-02,351.0,293,4.0,1
2022-02-22,1256.0,508,0.0,0
2021-12-14,586.0,783,4.5,2
2021-12-01,1063.0,869,0.0,0
2022-02-25,351.0,479,0.0,0
2022-03-01,1005.0,542,0.0,0
2021-10-19,702.0,466,0.0,0
2021-11-04,888.0,642,5.0,1
2021-09-21,668.0,559,0.0,0
2019-06-25,879.0,483,4.0,21
2022-02-10,501.0,155,0.0,0
2021-04-20,645.0,732,3.0,2
2022-02-23,267.0,914,0.0,0
2021-06-22,586.0,775,4.5,8
2021-08-16,702.0,573,0.0,0
2018-01-08,466.0,509,4.5,77
2022-01-25,500.0,445,0.0,0
2022-01-25,703.0,796,0.0,0
2022-04-01,234.0,326,0.0,0
2022-03-31,585.0,739,0.0,0
2022-03-31,669.0,862,0.0,0
2020-07-27,668.0,320,0.0,0
2021-09-08,1181.0,385,0.0,0
2022-02-01,879.0,463,0.0,0
2020-04-09,759.0,788,4.5,9
2021-04-22,469.0,544,5.0,1
2011-03-08,668.0,410,4.5,10
2022-03-20,702.0,533,0.0,0
2022-03-23,1519.0,567,0.0,0
2021-03-02,234.0,12,0.0,0
2021-05-17,669.0,1046,0.0,0
2021-02-03,900.0,302,0.0,0
2020-06-08,668.0,430,4.5,18
2019-03-19,181.0,819,5.0,1
2018-02-06,754.0,272,4.0,7
2010-11-23,703.0,648,4.5,2
2009-01-06,879.0,343,4.5,13
2022-01-28,307.0,529,0.0,0
2022-01-12,1519.0,670,0.0,0
2021-03-30,804.0,993,0.0,0
2021-11-11,1138.0,686,0.0,0
2021-05-25,585.0,533,0.0,0
2011-06-03,323.0,453,4.5,11
2019-01-03,266.0,183,4.5,21
2021-04-06,938.0,894,0.0,0
2021-04-08,1256.0,905,5.0,2
2021-06-21,228.0,159,0.0,0
2021-04-29,1328.0,480,0.0,0
2019-04-17,820.0,1073,5.0,4
2019-12-10,1055.0,1102,0.0,0
2017-03-19,284.0,212,4.0,22
2013-10-29,233.0,148,4.5,36
2021-07-22,879.0,278,0.0,0
2021-01-25,836.0,880,4.0,4
2021-03-31,906.0,587,0.0,0
2022-02-10,234.0,274,0.0,0
2022-02-15,586.0,460,0.0,0
2022-02-03,305.0,419,0.0,0
2022-02-01,468.0,275,0.0,0
2022-02-01,469.0,353,0.0,0
2022-02-03,586.0,263,0.0,0
2022-01-31,586.0,445,0.0,0
2022-02-01,1063.0,652,0.0,0
2022-02-08,134.0,342,0.0,0
2017-10-10,879.0,331,4.5,15
2018-04-23,836.0,693,4.0,5
2021-10-28,469.0,529,0.0,0
2021-08-31,645.0,145,0.0,0
2021-10-07,888.0,682,0.0,0
2021-08-10,703.0,970,0.0,0
2021-10-26,879.0,362,0.0,0
2015-07-09,281.0,168,4.0,5
2011-08-09,601.0,248,5.0,6
2020-09-15,1005.0,593,5.0,2
2018-05-03,721.0,603,4.5,3
2019-04-04,493.0,576,0.0,0
2011-09-07,879.0,287,5.0,8
2014-05-27,713.0,573,4.5,6
2019-10-22,1633.0,1505,0.0,0
2021-06-08,351.0,176,0.0,0
2004-10-22,627.0,264,4.5,3
2007-09-11,754.0,297,4.0,9
2021-07-30,469.0,266,0.0,0
2021-07-29,836.0,189,4.0,1
2021-07-27,181.0,695,0.0,0
2019-10-01,703.0,471,0.0,0
2020-11-10,586.0,512,0.0,0
2019-10-17,323.0,140,4.5,6
2018-05-15,1005.0,471,4.0,3
2013-02-27,1003.0,839,2.0,1
2020-11-05,888.0,582,5.0,3
2019-02-28,938.0,665,5.0,2
2018-02-08,265.0,159,4.5,26
2020-07-09,836.0,690,4.5,6
2017-02-09,491.0,626,0.0,0
2020-01-10,468.0,295,0.0,0
2014-04-30,820.0,674,5.0,2
2019-07-02,586.0,474,0.0,0
2020-11-21,879.0,565,4.0,4
2022-01-06,233.0,260,0.0,0
2022-01-11,669.0,787,0.0,0
2022-01-11,635.0,750,0.0,0
2022-01-06,755.0,631,0.0,0
2022-01-03,351.0,605,0.0,0
2021-12-21,300.0,15,0.0,0
2022-01-02,305.0,426,0.0,0
2021-12-31,586.0,422,0.0,0
2022-01-12,635.0,630,0.0,0
2021-12-28,574.0,506,0.0,0
2021-12-16,166.0,251,0.0,0
2021-12-08,233.0,16,0.0,0
2021-12-08,233.0,12,0.0,0
2021-12-08,568.0,275,0.0,0
2021-12-08,535.0,261,0.0,0
2021-12-10,300.0,430,0.0,0
2021-12-06,702.0,452,0.0,0
2021-12-31,267.0,344,0.0,0
2021-12-03,736.0,559,0.0,0
2021-12-08,837.0,964,0.0,0
2021-11-26,420.0,362,0.0,0
2021-11-23,535.0,160,0.0,0
2021-11-24,382.0,235,0.0,0
2021-11-30,586.0,451,0.0,0
2021-12-08,352.0,229,0.0,0
2021-11-19,434.0,132,0.0,0
2021-11-19,434.0,5,0.0,0
2021-11-19,434.0,6,0.0,0
2021-11-17,502.0,640,0.0,0
2021-11-17,420.0,570,0.0,0
2021-11-16,586.0,432,0.0,0
2021-11-23,267.0,327,0.0,0
2021-11-23,586.0,593,0.0,0
2021-11-23,586.0,527,0.0,0
2021-11-16,500.0,748,0.0,0
2021-11-30,844.0,372,0.0,0
2021-11-16,305.0,54,0.0,0
2021-12-30,645.0,450,0.0,0
2021-12-21,984.0,595,0.0,0
2021-12-01,844.0,462,0.0,0
2020-07-30,569.0,255,5.0,2
2017-10-19,820.0,819,5.0,12
2018-04-20,1206.0,1399,1.0,1
2021-11-16,586.0,393,0.0,0
2021-03-31,868.0,596,0.0,0
2017-10-17,500.0,644,4.5,2
2020-09-08,888.0,416,0.0,0
2015-11-24,602.0,787,0.0,0
2012-05-10,938.0,696,0.0,0
2012-02-12,748.0,779,4.0,1
2013-09-12,683.0,476,4.5,3
2022-01-14,305.0,362,0.0,0
2022-01-20,797.0,344,0.0,0
2022-01-26,831.0,444,0.0,0
2022-01-14,879.0,643,0.0,0
2020-07-27,1170.0,1358,0.0,0
2021-01-26,703.0,680,0.0,0
2021-02-12,469.0,226,5.0,1
2020-10-01,502.0,469,0.0,0
2021-06-02,691.0,549,0.0,0
2021-06-01,773.0,415,0.0,0
2020-03-04,445.0,570,5.0,2
2014-02-17,1338.0,1370,4.0,1
2020-05-12,586.0,524,4.0,1
2007-04-23,377.0,55,3.5,15
2015-07-22,38.0,143,4.5,3
2021-06-15,879.0,381,0.0,0
2020-10-06,844.0,399,0.0,0
2020-05-19,1507.0,1370,5.0,4
2021-05-06,434.0,179,0.0,0
2021-05-11,586.0,552,0.0,0
2019-09-19,328.0,232,0.0,0
2021-11-09,468.0,296,0.0,0
2021-11-05,99.0,31,0.0,0
2021-10-28,434.0,307,0.0,0
2021-10-28,99.0,25,0.0,0
2021-10-26,703.0,581,0.0,0
2021-10-20,539.0,577,0.0,0
2021-10-21,200.0,128,0.0,0
2021-10-29,755.0,676,0.0,0
2021-11-09,703.0,725,0.0,0
2021-10-27,602.0,337,0.0,0
2021-10-12,421.0,231,0.0,0
2021-10-14,566.0,473,0.0,0
2021-09-30,844.0,747,0.0,0
2021-10-05,668.0,377,0.0,0
2021-09-23,468.0,180,0.0,0
2021-09-22,305.0,257,0.0,0
2021-09-22,703.0,648,0.0,0
2021-09-28,703.0,505,0.0,0
2021-11-04,888.0,344,0.0,0
2021-09-28,586.0,487,0.0,0
2021-09-23,702.0,309,0.0,0
2021-10-12,468.0,328,5.0,1
2021-09-16,717.0,657,0.0,0
2021-09-23,749.0,187,0.0,0
2021-08-31,139.0,436,0.0,0
2021-08-28,140.0,189,0.0,0
2021-08-28,140.0,210,0.0,0
2021-08-28,140.0,194,0.0,0
2021-08-28,140.0,190,0.0,0
2021-08-26,568.0,275,0.0,0
2021-08-20,669.0,728,0.0,0
2021-08-20,1172.0,1649,0.0,0
2021-08-27,468.0,501,0.0,0
2021-09-23,545.0,659,0.0,0
2020-09-03,602.0,522,0.0,0
2020-10-30,568.0,377,0.0,0
2020-09-21,300.0,19,0.0,0
2020-11-03,401.0,237,0.0,0
2021-08-30,535.0,408,0.0,0
2020-07-21,501.0,319,0.0,0
2021-08-05,267.0,333,0.0,0
2021-09-01,844.0,484,0.0,0
2021-08-17,938.0,760,0.0,0
2021-10-26,586.0,355,0.0,0
2021-08-24,1172.0,363,0.0,0
2021-09-02,323.0,596,0.0,0
2021-10-14,888.0,442,0.0,0
2021-08-10,1005.0,360,0.0,0
2021-08-03,879.0,448,0.0,0
2021-10-19,1131.0,728,0.0,0
2018-06-19,820.0,550,0.0,0
2021-05-25,1054.0,724,3.0,1
2021-05-25,586.0,380,0.0,0
2021-06-03,888.0,547,0.0,0
2022-03-07,844.0,349,0.0,0
2022-03-15,234.0,137,0.0,0
2022-02-28,187.0,498,0.0,0
2022-02-28,398.0,735,0.0,0
2022-02-16,187.0,365,0.0,0
2022-03-01,351.0,326,0.0,0
2022-02-16,468.0,517,0.0,0
2022-03-03,645.0,622,0.0,0
2022-02-16,70.0,19,0.0,0
2022-02-22,586.0,447,0.0,0
2022-02-25,401.0,359,0.0,0
2022-03-08,586.0,392,0.0,0
2022-02-22,516.0,581,0.0,0
2022-02-15,866.0,381,0.0,0
2022-02-15,1063.0,575,0.0,0
2022-02-24,645.0,533,0.0,0
2022-03-08,879.0,317,0.0,0
2004-12-26,539.0,232,5.0,2
2019-02-26,879.0,311,4.0,21
2017-10-17,1005.0,596,0.0,0
2015-09-10,820.0,833,0.0,0
2020-06-12,844.0,610,5.0,1
2018-07-12,323.0,36,4.5,2
2018-08-10,168.0,217,0.0,0
2009-06-25,585.0,335,4.5,2
2009-03-30,410.0,168,3.0,1
2018-12-19,820.0,323,4.5,3
2009-08-14,735.0,579,0.0,0
2006-10-10,615.0,353,4.5,11
2017-11-29,323.0,804,5.0,6
2021-07-13,703.0,740,0.0,0
2021-06-29,1005.0,466,0.0,0
2013-12-18,680.0,610,4.0,2
2017-02-24,190.0,136,4.0,12
2013-05-14,836.0,583,3.0,1
2020-02-13,888.0,444,3.0,1
2015-05-01,323.0,712,4.0,4
2020-08-20,888.0,445,5.0,1
2014-12-19,117.0,22,4.5,2
2017-12-05,500.0,931,4.5,3
2014-10-14,1005.0,514,4.5,5
2009-09-15,735.0,422,4.0,1
2013-09-12,615.0,135,0.0,0
2007-03-12,586.0,261,0.0,0
2000-12-10,773.0,734,0.0,0
2015-01-01,990.0,1151,5.0,1
2019-10-31,871.0,935,0.0,0
2010-10-12,836.0,755,2.0,1
2019-06-12,301.0,11,0.0,0
2008-05-19,585.0,418,0.0,0
2006-08-08,468.0,169,0.0,0
1999-12-16,586.0,293,0.0,0
2020-05-12,1131.0,754,0.0,0
2018-03-07,187.0,25,5.0,1
2021-03-30,1306.0,765,0.0,0
2014-07-31,683.0,565,0.0,0
2004-12-26,539.0,235,0.0,0
2018-12-04,837.0,520,4.0,7
2020-07-10,668.0,483,0.0,0
2012-06-19,820.0,323,4.0,3
2018-05-01,1005.0,537,0.0,0
2006-09-25,879.0,352,0.0,0
2021-07-29,729.0,602,0.0,0
2021-07-27,586.0,212,0.0,0
2021-07-27,586.0,367,0.0,0
2021-07-27,586.0,419,0.0,0
2021-08-01,733.0,452,0.0,0
2021-07-23,879.0,388,0.0,0
2006-09-01,445.0,213,5.0,1
2014-12-12,1003.0,1190,0.0,0
2008-01-16,702.0,614,4.5,3
2015-11-04,668.0,305,0.0,0
2020-01-15,586.0,222,0.0,0
2013-09-25,668.0,382,3.0,2
2020-07-09,657.0,543,0.0,0
2021-03-09,1002.0,417,0.0,0
2017-04-25,891.0,460,5.0,2
2018-12-04,475.0,432,4.5,5
2018-03-20,500.0,658,4.5,8
2009-09-28,683.0,343,5.0,2
2019-07-11,1252.0,609,0.0,0
2017-11-07,668.0,300,5.0,1
2019-08-06,586.0,558,0.0,0
2019-07-30,700.0,778,0.0,0
2000-10-23,752.0,473,3.0,1
2016-11-11,375.0,847,0.0,0
2012-07-03,702.0,435,0.0,0
2020-09-03,645.0,629,0.0,0
2020-02-20,569.0,494,0.0,0
2011-09-01,585.0,245,0.0,0
2015-08-13,615.0,289,0.0,0
2016-05-24,1005.0,594,5.0,1
2020-12-01,1055.0,1235,5.0,4
2020-09-17,323.0,924,0.0,0
2020-09-15,1131.0,727,0.0,0
2019-11-05,1231.0,514,5.0,2
2006-05-15,1069.0,342,5.0,3
2021-01-26,586.0,419,0.0,0
2021-03-09,586.0,330,0.0,0
2021-03-04,888.0,433,0.0,0
2019-12-05,888.0,700,5.0,9
2020-12-08,586.0,540,4.5,2
2016-10-11,703.0,647,4.5,13
2017-08-08,820.0,515,5.0,1
2015-10-20,938.0,621,0.0,0
2021-06-01,645.0,802,0.0,0
2021-06-03,888.0,383,5.0,1
2011-08-17,1003.0,783,0.0,0
2019-09-17,703.0,536,4.0,3
2009-10-13,820.0,397,5.0,1
2020-09-17,645.0,424,0.0,0
2019-06-04,586.0,436,0.0,0
2021-07-21,267.0,418,0.0,0
2021-07-13,166.0,197,0.0,0
2021-07-14,434.0,18,0.0,0
2021-07-20,586.0,489,0.0,0
2021-07-24,946.0,619,0.0,0
2021-07-21,516.0,449,0.0,0
2021-02-08,602.0,480,0.0,0
2018-04-30,548.0,495,3.5,5
2012-09-28,820.0,623,5.0,5
2017-12-05,233.0,143,5.0,4
2021-03-10,1350.0,438,5.0,1
2010-09-13,683.0,260,5.0,1
2007-05-22,1131.0,663,0.0,0
2022-03-24,468.0,281,0.0,0
2022-03-24,187.0,355,0.0,0
2022-03-18,267.0,346,0.0,0
2022-03-15,820.0,568,0.0,0
2022-03-18,502.0,267,0.0,0
2006-10-25,74.0,12,0.0,0
2012-09-05,702.0,441,4.0,1
2020-10-23,568.0,426,0.0,0
2006-09-01,468.0,175,0.0,0
2019-05-16,323.0,587,5.0,8
2017-12-05,703.0,479,0.0,0
2014-06-03,601.0,468,0.0,0
2019-09-24,669.0,675,0.0,0
2021-01-12,773.0,449,0.0,0
2021-05-25,1131.0,778,5.0,1
2021-05-21,836.0,683,0.0,0
2021-06-01,1008.0,737,5.0,1
2021-05-25,585.0,304,3.0,1
2021-06-08,469.0,215,0.0,0
2021-06-08,500.0,416,0.0,0
2021-05-18,657.0,373,0.0,0
2019-09-03,586.0,535,4.5,3
2011-04-19,1131.0,762,5.0,1
2021-04-06,633.0,575,0.0,0
2021-04-27,754.0,254,5.0,1
2021-04-27,668.0,502,5.0,1
2021-04-01,323.0,616,0.0,0
2017-08-24,1138.0,1525,4.0,1
2020-11-24,586.0,573,0.0,0
2020-11-17,398.0,420,0.0,0
2015-12-27,141.0,22,0.0,0
2013-03-05,668.0,483,0.0,0
2018-07-18,1003.0,894,0.0,0
2013-02-24,1170.0,1467,0.0,0
2010-01-11,501.0,291,5.0,1
2021-07-01,645.0,480,0.0,0
2021-06-22,469.0,375,0.0,0
2021-07-15,344.0,509,0.0,0
2021-06-17,233.0,433,0.0,0
2021-06-17,535.0,219,0.0,0
2021-07-15,689.0,544,0.0,0
2021-07-06,574.0,506,0.0,0
2021-06-17,140.0,59,0.0,0
2021-06-29,586.0,499,0.0,0
2021-06-17,888.0,560,0.0,0
2021-07-06,134.0,524,0.0,0
2021-06-24,176.0,57,0.0,0
2021-07-06,1005.0,567,0.0,0
2021-06-29,949.0,440,0.0,0
2020-02-11,233.0,19,0.0,0
2019-10-29,586.0,408,0.0,0
2019-09-24,633.0,309,0.0,0
2019-10-08,1357.0,595,0.0,0
2019-03-19,703.0,555,0.0,0
2003-07-25,1171.0,432,0.0,0
2015-12-08,36.0,14,0.0,0
2009-02-09,333.0,157,0.0,0
2012-10-10,75.0,58,0.0,0
2013-03-05,233.0,42,0.0,0
2006-07-21,468.0,170,0.0,0
2015-03-03,879.0,515,0.0,0
2013-03-07,668.0,508,0.0,0
2013-02-28,501.0,271,0.0,0
2006-08-10,468.0,158,0.0,0
2013-10-15,1507.0,1284,0.0,0
2010-02-02,804.0,387,0.0,0
2007-03-29,878.0,545,0.0,0
2005-07-20,500.0,232,0.0,0
2017-11-07,670.0,405,0.0,0
2017-01-23,1063.0,654,0.0,0
2016-03-22,820.0,439,0.0,0
2020-09-24,569.0,368,0.0,0
2010-03-29,328.0,312,0.0,0
2013-10-15,422.0,158,0.0,0
2020-11-10,586.0,545,0.0,0
2020-10-06,586.0,561,0.0,0
2020-10-09,469.0,731,0.0,0
2018-10-09,149.0,44,0.0,0
2020-12-31,539.0,509,0.0,0
2020-12-18,938.0,1221,0.0,0
2016-04-01,703.0,297,5.0,3
2001-09-04,500.0,360,0.0,0
2013-09-03,836.0,658,0.0,0
2020-06-09,754.0,314,4.5,3
2018-05-22,500.0,640,0.0,0
2019-10-15,938.0,689,4.0,2
2013-06-30,569.0,318,0.0,0
2020-09-10,836.0,839,0.0,0
2018-08-21,1003.0,838,4.0,1
2019-04-30,703.0,821,0.0,0
2010-01-22,836.0,502,0.0,0
2013-02-01,836.0,681,0.0,0
2011-02-25,303.0,365,0.0,0
2011-09-30,501.0,127,4.0,1
2015-11-09,468.0,469,0.0,0
2004-12-26,668.0,312,0.0,0
2006-07-20,468.0,172,0.0,0
2021-01-14,636.0,376,0.0,0
2017-07-11,938.0,754,4.5,5
2020-05-26,703.0,689,0.0,0
2019-08-01,334.0,52,0.0,0
2019-07-19,700.0,629,0.0,0
2019-04-01,721.0,788,0.0,0
2019-02-07,683.0,372,0.0,0
2011-12-27,117.0,36,5.0,1
2015-12-16,267.0,454,0.0,0
2011-11-15,668.0,463,0.0,0
2013-05-06,752.0,700,0.0,0
2013-01-25,836.0,505,3.0,1
2016-04-14,141.0,29,0.0,0
2015-05-08,75.0,34,0.0,0
2016-07-11,75.0,10,0.0,0
2015-02-10,836.0,701,0.0,0
2016-07-11,36.0,6,0.0,0
2018-07-20,300.0,524,0.0,0
2018-06-01,113.0,22,0.0,0
2016-06-08,211.0,41,0.0,0
2011-06-27,1003.0,720,0.0,0
2018-04-01,820.0,485,0.0,0
1999-12-14,586.0,319,0.0,0
2013-02-05,500.0,621,0.0,0
2016-03-02,668.0,474,0.0,0
2018-01-25,141.0,30,0.0,0
2017-12-21,493.0,479,0.0,0
2017-09-07,702.0,377,0.0,0
2016-07-12,721.0,597,0.0,0
2017-02-28,668.0,539,0.0,0
2018-02-28,755.0,533,0.0,0
2019-10-30,468.0,408,0.0,0
2020-08-25,586.0,468,0.0,0
2013-11-13,134.0,488,5.0,1
2021-02-04,888.0,546,0.0,0
2021-02-02,492.0,598,0.0,0
2016-04-12,134.0,451,5.0,2
2021-03-16,351.0,428,0.0,0
2021-03-16,820.0,454,0.0,0
2021-02-12,211.0,270,0.0,0
2021-03-02,569.0,440,0.0,0
2021-03-16,1005.0,554,0.0,0
2020-12-31,835.0,402,4.0,2
2017-06-08,375.0,16,0.0,0
2017-06-27,1005.0,506,0.0,0
2020-03-24,500.0,479,0.0,0
2019-01-30,586.0,307,5.0,2
2019-10-22,703.0,770,4.0,2
2019-12-10,1005.0,651,4.0,5
2020-04-01,1005.0,191,4.0,6
2020-09-08,1005.0,546,4.0,7
2018-04-12,615.0,294,5.0,1
2014-09-09,410.0,164,5.0,8
2019-09-05,323.0,504,4.0,2
2018-03-22,323.0,711,0.0,0
2000-11-29,367.0,195,0.0,0
2020-06-26,879.0,465,5.0,2
2015-10-15,501.0,274,0.0,0
2015-06-05,100.0,30,0.0,0
2015-07-14,836.0,844,0.0,0
2015-06-23,836.0,764,0.0,0
2006-06-26,468.0,170,0.0,0
2013-02-23,694.0,1273,0.0,0
2017-06-26,75.0,43,0.0,0
2016-09-06,891.0,522,5.0,4
2013-06-04,1005.0,522,5.0,4
2021-06-09,382.0,617,0.0,0
2021-06-04,317.0,978,0.0,0
2021-06-10,756.0,267,0.0,0
2021-05-27,267.0,826,0.0,0
2021-06-01,668.0,415,0.0,0
2021-06-07,535.0,227,0.0,0
2021-05-18,937.0,706,0.0,0
2021-05-31,200.0,346,0.0,0
2021-05-18,305.0,306,0.0,0
2021-05-27,267.0,507,0.0,0
2020-06-17,844.0,774,0.0,0
2021-05-25,401.0,460,0.0,0
2021-05-18,766.0,832,0.0,0
2021-06-08,305.0,420,0.0,0
2021-05-17,1063.0,295,0.0,0
2021-05-12,1063.0,588,0.0,0
2021-05-16,585.0,382,0.0,0
2020-07-27,836.0,855,0.0,0
2021-05-25,586.0,583,0.0,0
2021-05-27,888.0,504,0.0,0
2021-05-25,645.0,624,0.0,0
2013-10-08,721.0,695,2.0,1
2020-11-21,702.0,953,0.0,0
2020-11-19,888.0,480,5.0,1
2021-05-11,401.0,201,0.0,0
2021-04-13,586.0,436,0.0,0
2021-04-02,334.0,242,0.0,0
2021-04-13,668.0,521,0.0,0
2021-05-06,888.0,543,0.0,0
2021-04-27,904.0,497,0.0,0
2021-04-13,233.0,53,0.0,0
2021-04-15,535.0,424,0.0,0
2021-05-11,401.0,219,0.0,0
2021-04-27,401.0,191,0.0,0
2021-04-08,854.0,533,0.0,0
2021-03-26,351.0,419,0.0,0
2021-04-06,586.0,370,0.0,0
2021-04-20,938.0,623,0.0,0
2021-04-27,703.0,600,0.0,0
2021-04-27,586.0,426,0.0,0
2021-05-11,469.0,486,0.0,0
2021-04-07,653.0,261,0.0,0
2021-04-26,645.0,429,0.0,0
2021-04-29,569.0,367,0.0,0
2021-04-01,888.0,467,0.0,0
2021-05-06,888.0,388,0.0,0
2018-08-28,586.0,545,0.0,0
2016-10-28,1172.0,258,5.0,1
2020-04-27,879.0,219,4.5,2
2020-08-04,333.0,216,5.0,5
2020-06-02,937.0,807,4.0,1
2020-04-14,586.0,665,5.0,2
2014-10-03,836.0,636,5.0,2
2019-06-11,837.0,488,5.0,2
2019-08-08,888.0,471,4.5,6
2018-04-24,500.0,480,4.0,2
2008-09-01,702.0,513,0.0,0
2013-10-01,469.0,960,0.0,0
2019-01-31,410.0,353,0.0,0
2012-01-11,500.0,509,0.0,0
2008-09-16,879.0,488,5.0,3
2017-04-19,836.0,789,4.0,1
2013-04-11,615.0,131,0.0,0
2019-04-23,836.0,681,5.0,1
2007-04-12,1507.0,1966,0.0,0
2010-05-11,752.0,703,0.0,0
2006-01-01,516.0,151,4.0,1
2007-08-20,879.0,459,3.0,5
2015-05-21,664.0,283,0.0,0
2017-09-26,879.0,497,5.0,3
2020-09-08,500.0,396,0.0,0
2020-07-09,668.0,482,0.0,0
2019-07-30,234.0,173,0.0,0
2020-07-01,500.0,262,5.0,2
2019-02-28,500.0,691,5.0,6
2020-07-07,879.0,466,4.5,3
2017-05-18,670.0,779,4.0,1
2017-02-14,938.0,561,5.0,3
2021-01-12,1131.0,753,0.0,0
2020-10-15,888.0,857,5.0,1
2020-11-03,759.0,352,0.0,0
2021-03-23,434.0,159,0.0,0
2021-03-23,727.0,454,0.0,0
2021-03-18,697.0,200,0.0,0
2021-03-16,836.0,687,0.0,0
2021-03-02,539.0,393,0.0,0
2021-02-15,468.0,253,0.0,0
2021-02-11,267.0,595,0.0,0
2021-02-18,755.0,700,0.0,0
2021-02-02,166.0,350,0.0,0
2021-02-05,200.0,1029,0.0,0
2021-03-16,879.0,408,0.0,0
2021-03-09,221.0,891,0.0,0
2019-09-24,181.0,591,0.0,0
2019-06-25,134.0,366,0.0,0
2018-07-10,181.0,641,0.0,0
2004-09-24,74.0,187,0.0,0
2012-01-05,74.0,180,0.0,0
2012-10-02,134.0,559,0.0,0
2021-02-17,267.0,158,0.0,0
2021-03-16,422.0,178,0.0,0
2021-02-05,434.0,462,0.0,0
2021-03-18,233.0,16,0.0,0
2021-03-04,569.0,429,0.0,0
2021-02-24,367.0,182,0.0,0
2021-02-10,609.0,441,0.0,0
2021-03-02,703.0,576,0.0,0
2021-03-23,586.0,643,0.0,0
2021-03-16,703.0,940,0.0,0
2021-02-09,1054.0,1061,0.0,0
2021-03-09,820.0,586,5.0,3
2021-02-05,586.0,507,0.0,0
2021-03-02,562.0,474,0.0,0
2021-02-11,615.0,355,0.0,0
2021-02-23,585.0,231,0.0,0
2021-03-18,645.0,440,0.0,0
2021-02-18,645.0,764,0.0,0
2021-03-09,879.0,500,0.0,0
2021-03-09,1131.0,734,0.0,0
2021-03-02,1005.0,577,0.0,0
2020-05-26,469.0,246,0.0,0
2020-03-12,1093.0,1094,0.0,0
2019-05-14,837.0,428,0.0,0
2018-12-04,1338.0,1713,0.0,0
2013-10-06,836.0,669,5.0,1
2018-08-14,879.0,444,0.0,0
2018-07-10,615.0,274,2.0,1
2010-11-17,836.0,934,4.0,1
2016-07-04,668.0,416,5.0,1
2012-07-10,500.0,791,0.0,0
2015-01-05,836.0,523,0.0,0
2015-03-31,879.0,461,5.0,3
2014-03-28,1338.0,1334,0.0,0
2003-04-25,585.0,463,5.0,1
2019-08-06,703.0,783,0.0,0
2019-03-05,1005.0,622,0.0,0
2011-03-18,1407.0,1017,5.0,1
2019-09-17,615.0,304,0.0,0
2019-04-18,1172.0,351,0.0,0
2019-01-30,410.0,371,0.0,0
2018-12-04,702.0,304,5.0,1
2014-11-03,421.0,185,0.0,0
2005-06-06,703.0,549,0.0,0
2011-07-12,1170.0,974,4.5,2
2018-05-22,836.0,607,0.0,0
2018-07-12,323.0,643,3.0,1
2014-04-28,190.0,54,0.0,0
2013-03-07,1005.0,576,0.0,0
2009-05-12,703.0,413,5.0,1
2004-05-20,1005.0,1188,5.0,1
2012-10-22,500.0,570,3.0,1
2017-12-19,1172.0,593,5.0,1
2017-05-18,323.0,638,0.0,0
2017-01-03,820.0,455,5.0,1
2020-07-07,586.0,448,5.0,1
2020-09-01,500.0,564,0.0,0
2020-09-17,323.0,803,5.0,1
2020-08-12,569.0,330,0.0,0
2020-02-18,586.0,616,0.0,0
2019-12-23,486.0,300,0.0,0
2019-10-07,1008.0,303,5.0,1
2019-10-03,877.0,928,0.0,0
2019-09-25,703.0,690,0.0,0
2019-06-11,608.0,516,0.0,0
2007-08-20,1005.0,550,0.0,0
2018-09-28,703.0,580,4.5,2
2018-09-27,683.0,669,0.0,0
2018-09-19,836.0,512,0.0,0
